jurisdiction,metric,metric_type,capture_datetime,value,flag_type,flag_decimal_spike_dip,flag_spike_dip,flag_ndis_labs_spike,flag_stale_exact_reappearance
Alabama,Forensic Profiles,forensic_profiles,2004-04-06 12:25:35,10,spike_dip,False,True,False,False
Alabama,Forensic Profiles,forensic_profiles,2008-09-16 15:14:50,3564,stale_exact_reappearance,False,False,False,True
Alabama,Forensic Profiles,forensic_profiles,2008-09-21 08:10:01,3564,stale_exact_reappearance,False,False,False,True
Alabama,Forensic Profiles,forensic_profiles,2008-10-24 07:28:21,3564,stale_exact_reappearance,False,False,False,True
Alabama,Forensic Profiles,forensic_profiles,2009-08-25 08:29:04,3564,stale_exact_reappearance,False,False,False,True
Alabama,Offender Profiles,offender_profiles,2008-09-16 15:14:50,157187,stale_exact_reappearance,False,False,False,True
Alabama,Offender Profiles,offender_profiles,2008-09-21 08:10:01,157187,stale_exact_reappearance,False,False,False,True
Alabama,Offender Profiles,offender_profiles,2008-10-24 07:28:21,157187,stale_exact_reappearance,False,False,False,True
Alabama,Offender Profiles,offender_profiles,2009-08-25 08:29:04,157187,stale_exact_reappearance,False,False,False,True
Alabama,Offender Profiles,offender_profiles,2014-12-15 08:30:55,22192,decimal_spike_dip,True,False,False,False
Alabama,Offender Profiles,offender_profiles,2014-12-26 09:29:17,22192,decimal_spike_dip,True,False,False,False
Alabama,Offender Profiles,offender_profiles,2015-01-07 16:29:32,22192,decimal_spike_dip,True,False,False,False
Alaska,Forensic Profiles,forensic_profiles,2006-03-30 04:26:05,238,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2006-04-06 13:26:24,238,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2006-04-13 01:03:40,238,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2006-04-19 23:29:15,238,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2006-04-26 23:35:10,238,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2006-08-03 02:39:22,261,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2006-08-09 15:35:25,261,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2006-08-17 04:00:08,261,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2006-08-24 03:29:21,261,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2006-08-28 05:43:19,261,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2006-08-30 21:03:24,261,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2006-09-06 20:51:38,261,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2008-09-18 00:33:09,682,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2008-10-24 01:38:53,685,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2009-03-11 03:19:28,704,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2009-03-11 16:25:59,704,stale_exact_reappearance,False,False,False,True
Alaska,Forensic Profiles,forensic_profiles,2009-08-25 08:30:46,685,stale_exact_reappearance,False,False,False,True
Alaska,Offender Profiles,offender_profiles,2008-09-16 15:09:02,10954,stale_exact_reappearance,False,False,False,True
Alaska,Offender Profiles,offender_profiles,2008-09-21 07:46:37,10954,stale_exact_reappearance,False,False,False,True
Alaska,Offender Profiles,offender_profiles,2008-10-24 01:38:53,10954,stale_exact_reappearance,False,False,False,True
Alaska,Offender Profiles,offender_profiles,2009-08-25 08:30:46,10954,stale_exact_reappearance,False,False,False,True
Arizona,Forensic Profiles,forensic_profiles,2008-09-16 15:04:19,6783,stale_exact_reappearance,False,False,False,True
Arizona,Forensic Profiles,forensic_profiles,2008-10-09 01:40:03,6783,stale_exact_reappearance,False,False,False,True
Arizona,Forensic Profiles,forensic_profiles,2008-11-08 14:56:53,6783,stale_exact_reappearance,False,False,False,True
Arizona,Forensic Profiles,forensic_profiles,2008-12-11 04:31:06,6783,stale_exact_reappearance,False,False,False,True
Arizona,Forensic Profiles,forensic_profiles,2009-08-25 08:25:42,6783,stale_exact_reappearance,False,False,False,True
Arizona,Offender Profiles,offender_profiles,2008-09-16 15:04:19,125692,stale_exact_reappearance,False,False,False,True
Arizona,Offender Profiles,offender_profiles,2008-10-09 01:40:03,125692,stale_exact_reappearance,False,False,False,True
Arizona,Offender Profiles,offender_profiles,2008-11-08 14:56:53,125692,stale_exact_reappearance,False,False,False,True
Arizona,Offender Profiles,offender_profiles,2008-12-11 04:31:06,125692,stale_exact_reappearance,False,False,False,True
Arizona,Offender Profiles,offender_profiles,2009-08-25 08:25:42,125692,stale_exact_reappearance,False,False,False,True
Arkansas,Forensic Profiles,forensic_profiles,2008-09-16 15:08:24,2019,stale_exact_reappearance,False,False,False,True
Arkansas,Forensic Profiles,forensic_profiles,2009-08-25 08:03:42,2019,stale_exact_reappearance,False,False,False,True
Arkansas,Offender Profiles,offender_profiles,2008-09-16 15:08:24,87913,stale_exact_reappearance,False,False,False,True
Arkansas,Offender Profiles,offender_profiles,2009-08-25 08:03:42,87913,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2008-08-13 17:59:03,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2008-09-10 17:57:19,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2008-09-15 03:04:04,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2008-09-16 15:12:51,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2008-10-15 14:27:30,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2008-10-15 15:25:36,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2008-11-12 22:15:43,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2008-12-10 21:10:01,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2009-01-14 20:18:17,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2009-01-18 04:38:09,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2009-02-11 23:43:35,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2009-03-11 17:09:04,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2009-04-17 15:45:54,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2009-05-12 12:40:30,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2009-05-31 12:20:11,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2009-08-06 08:08:41,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2009-08-25 08:33:06,16373,stale_exact_reappearance,False,False,False,True
California,Forensic Profiles,forensic_profiles,2010-04-09 22:37:24,16373,stale_exact_reappearance,False,False,False,True
California,Investigations Aided,investigations_aided,2025-01-05 16:40:14,1304657,decimal_spike_dip,True,False,False,False
California,Investigations Aided,investigations_aided,2025-01-16 20:53:11,1304657,decimal_spike_dip,True,False,False,False
California,Offender Profiles,offender_profiles,2008-08-13 17:59:03,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2008-09-10 17:57:19,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2008-09-15 03:04:04,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2008-09-16 15:12:51,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2008-10-15 14:27:30,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2008-10-15 15:25:36,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2008-11-12 22:15:43,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2008-12-10 21:10:01,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2009-01-14 20:18:17,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2009-01-18 04:38:09,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2009-02-11 23:43:35,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2009-03-11 17:09:04,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2009-04-17 15:45:54,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2009-05-12 12:40:30,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2009-05-31 12:20:11,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2009-08-06 08:08:41,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2009-08-25 08:33:06,996539,stale_exact_reappearance,False,False,False,True
California,Offender Profiles,offender_profiles,2010-04-09 22:37:24,996539,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2008-08-13 17:58:13,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2008-09-10 17:56:08,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2008-09-16 15:04:55,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2008-10-15 14:25:59,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2008-11-12 22:14:02,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2008-12-10 21:08:24,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2009-01-14 20:18:49,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2009-01-18 04:37:54,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2009-02-11 23:41:45,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2009-03-11 17:12:09,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2009-04-17 15:45:45,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2009-05-12 12:40:53,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2009-08-06 08:10:43,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2009-08-25 08:31:32,3370,stale_exact_reappearance,False,False,False,True
Colorado,Forensic Profiles,forensic_profiles,2010-04-09 22:40:08,3370,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2008-08-13 17:58:13,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2008-09-10 17:56:08,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2008-09-16 15:04:55,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2008-10-15 14:25:59,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2008-11-12 22:14:02,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2008-12-10 21:08:24,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2009-01-14 20:18:49,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2009-01-18 04:37:54,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2009-02-11 23:41:45,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2009-03-11 17:12:09,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2009-04-17 15:45:45,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2009-05-12 12:40:53,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2009-08-06 08:10:43,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2009-08-25 08:31:32,84366,stale_exact_reappearance,False,False,False,True
Colorado,Offender Profiles,offender_profiles,2010-04-09 22:40:08,84366,stale_exact_reappearance,False,False,False,True
Connecticut,Forensic Profiles,forensic_profiles,2008-09-16 15:06:28,2097,stale_exact_reappearance,False,False,False,True
Connecticut,Forensic Profiles,forensic_profiles,2009-08-25 08:11:56,2097,stale_exact_reappearance,False,False,False,True
Connecticut,Offender Profiles,offender_profiles,2008-09-16 15:06:28,38575,stale_exact_reappearance,False,False,False,True
Connecticut,Offender Profiles,offender_profiles,2009-08-25 08:11:56,38575,stale_exact_reappearance,False,False,False,True
DC/FBI Lab,Forensic Profiles,forensic_profiles,2008-09-16 15:17:24,1649,stale_exact_reappearance,False,False,False,True
DC/FBI Lab,Forensic Profiles,forensic_profiles,2009-08-25 08:04:28,1649,stale_exact_reappearance,False,False,False,True
DC/FBI Lab,Offender Profiles,offender_profiles,2008-09-16 15:17:24,61250,stale_exact_reappearance,False,False,False,True
DC/FBI Lab,Offender Profiles,offender_profiles,2009-08-25 08:04:28,61250,stale_exact_reappearance,False,False,False,True
DC/FBI Lab,Offender Profiles,offender_profiles,2025-01-05 16:40:14,940870,spike_dip,False,True,False,False
DC/FBI Lab,Offender Profiles,offender_profiles,2025-01-16 20:53:11,940870,spike_dip,False,True,False,False
DC/FBI Lab,Offender Profiles,offender_profiles,2025-01-17 08:45:27,941484,spike_dip,False,True,False,False
DC/FBI Lab,Offender Profiles,offender_profiles,2025-02-01 15:23:05,941484,spike_dip,False,True,False,False
DC/Metro PD,Investigations Aided,investigations_aided,2025-01-05 16:40:14,415,spike_dip,False,True,False,False
DC/Metro PD,Investigations Aided,investigations_aided,2025-01-16 20:53:11,415,spike_dip,False,True,False,False
DC/Metro PD,Investigations Aided,investigations_aided,2025-01-17 08:45:27,419,spike_dip,False,True,False,False
DC/Metro PD,Investigations Aided,investigations_aided,2025-02-01 15:23:05,419,spike_dip,False,True,False,False
Delaware,Forensic Profiles,forensic_profiles,2006-07-05 15:58:49,1616,decimal_spike_dip,True,False,False,False
Delaware,Forensic Profiles,forensic_profiles,2006-07-13 13:24:17,1616,decimal_spike_dip,True,False,False,False
Delaware,Forensic Profiles,forensic_profiles,2006-07-20 04:51:52,1616,decimal_spike_dip,True,False,False,False
Delaware,Forensic Profiles,forensic_profiles,2006-07-27 08:21:37,1616,decimal_spike_dip,True,False,False,False
Delaware,Forensic Profiles,forensic_profiles,2008-09-16 15:15:22,245,stale_exact_reappearance,False,False,False,True
Delaware,Forensic Profiles,forensic_profiles,2009-03-11 03:19:28,275,stale_exact_reappearance,False,False,False,True
Delaware,Forensic Profiles,forensic_profiles,2009-03-11 16:25:59,275,stale_exact_reappearance,False,False,False,True
